time,jet_speed
2004-12-11,16.452486038208008
2004-12-12,11.991732597351074
2004-12-13,16.190391540527344
2004-12-14,15.957939147949219
2004-12-15,14.741215705871582
2004-12-16,14.095345497131348
2004-12-17,12.4848051071167
2004-12-18,13.652511596679688
2004-12-19,10.874832153320312
2004-12-20,9.812250137329102
2004-12-21,9.215361595153809
2004-12-22,9.93055248260498
2004-12-23,6.797563076019287
2004-12-24,7.821590900421143
2004-12-25,10.704069137573242
2004-12-26,7.124676704406738
2004-12-27,4.479602813720703
2004-12-28,5.098640441894531
2004-12-29,4.594130516052246
2004-12-30,12.008661270141602
2004-12-31,11.184072494506836
2005-01-01,11.202937126159668
2005-01-02,10.508118629455566
2005-01-03,10.269518852233887
2005-01-04,6.742666721343994
2005-01-05,1.025578498840332
2005-01-06,0.0
2005-01-07,4.807959079742432
2005-01-08,9.56169319152832
2005-01-09,10.067403793334961
2005-01-10,10.436558723449707
2005-01-11,14.08673095703125
2005-01-12,12.968708992004395
2005-01-13,14.40074634552002
2005-01-14,14.958209991455078
2005-01-15,15.91662311553955
2005-01-16,17.970869064331055
2005-01-17,17.23832130432129
2005-01-18,14.397553443908691
2005-01-19,15.935482025146484
2005-01-20,16.277463912963867
2005-01-21,15.151640892028809
2005-01-22,13.62710952758789
2005-01-23,14.700554847717285
2005-01-24,14.166069984436035
2005-01-25,14.732818603515625
2005-01-26,14.36825942993164
2005-01-27,14.6837797164917
2005-01-28,15.44190788269043
2005-01-29,15.326056480407715
2005-01-30,10.101954460144043
2005-01-31,12.143433570861816
2005-02-01,12.6362943649292
2005-02-02,12.414636611938477
2005-02-03,11.63410758972168
2005-02-04,9.227747917175293
2005-02-05,12.037460327148438
2005-02-06,11.615473747253418
2005-02-07,11.9999361038208
2005-02-08,9.959160804748535
2005-02-09,9.36652660369873
2005-02-10,9.495549201965332
2005-02-11,13.596595764160156
2005-02-12,13.282978057861328
2005-02-13,12.475435256958008
2005-02-14,8.64734935760498
2005-02-15,13.555147171020508
2005-02-16,12.86890697479248
2005-02-17,8.930298805236816
2005-02-18,9.768644332885742
2005-02-19,10.568649291992188
2005-02-20,13.945625305175781
2005-02-21,12.479433059692383
2005-02-22,13.025365829467773
2005-02-23,14.749423027038574
2005-02-24,13.36735725402832
2005-02-25,10.137435913085938
2005-02-26,16.905733108520508
2005-02-27,16.542863845825195
2005-02-28,17.476943969726562
2005-03-01,15.85543441772461
2005-03-02,15.9368896484375
2005-03-03,17.50806999206543
2005-03-04,13.929739952087402
2005-03-05,16.36017608642578
2005-03-06,14.620132446289062
2005-03-07,14.85857105255127
2005-03-08,13.034621238708496
2005-03-09,14.206414222717285
2005-03-10,18.765539169311523
2005-03-11,13.980477333068848
2005-03-12,10.260622024536133
2005-03-13,8.527037620544434
2005-03-14,5.093364715576172
2005-03-15,10.249370574951172
2005-03-16,8.021660804748535
2005-03-17,7.893146991729736
2005-03-18,14.899954795837402
2005-03-19,13.02856731414795
2005-03-20,13.47226333618164
2005-03-21,11.146696090698242
2005-03-22,14.974127769470215
2005-03-23,12.767851829528809
2005-03-24,15.393696784973145
2005-03-25,11.113304138183594
2005-03-26,13.976509094238281
2005-03-27,16.576997756958008
2005-03-28,15.30941390991211
2005-03-29,13.271199226379395
2005-03-30,12.919487953186035
2005-03-31,11.841715812683105
2005-04-01,17.02936363220215
2005-04-02,15.140856742858887
2005-04-03,14.76211929321289
2005-04-04,12.628469467163086
2005-04-05,16.344144821166992
2005-04-06,16.461217880249023
2005-04-07,19.915342330932617
2005-04-08,16.390625
2005-04-09,13.173605918884277
2005-04-10,11.468890190124512
2005-04-11,11.509215354919434
2005-04-12,11.497391700744629
2005-04-13,9.656229972839355
2005-04-14,15.432816505432129
2005-04-15,16.31477165222168
2005-04-16,15.878414154052734
2005-04-17,14.98182201385498
2005-04-18,13.82036304473877
2005-04-19,12.549821853637695
2005-04-20,10.756499290466309
2005-04-21,11.053178787231445
2005-04-22,10.70811939239502
2005-04-23,11.828104972839355
2005-04-24,10.619073867797852
2005-04-25,9.4147310256958
2005-04-26,9.80408763885498
2005-04-27,10.057004928588867
2005-04-28,9.783361434936523
2005-04-29,6.59846830368042
2005-04-30,7.3159637451171875
2005-05-01,8.618139266967773
2005-05-02,8.77527904510498
2005-05-03,8.020729064941406
2005-05-04,8.010751724243164
2005-05-05,9.537193298339844
2005-05-06,13.658243179321289
2005-05-07,13.529043197631836
2005-05-08,12.644054412841797
2005-05-09,13.530009269714355
2005-05-10,12.671775817871094
2005-05-11,15.214422225952148
2005-05-12,13.903210639953613
2005-05-13,10.929861068725586
2005-05-14,11.865554809570312
2005-05-15,14.520618438720703
2005-05-16,12.527649879455566
2005-05-17,11.521047592163086
2005-05-18,13.257806777954102
2005-05-19,13.711000442504883
2005-05-20,10.748156547546387
2005-05-21,7.811176300048828
2005-05-22,7.715394496917725
2005-05-23,4.705780506134033
2005-05-24,6.378796100616455
2005-05-25,7.29178524017334
2005-05-26,9.935336112976074
2005-05-27,10.043649673461914
2005-05-28,8.867025375366211
2005-05-29,8.096449851989746
2005-05-30,8.080946922302246
2005-05-31,8.71812915802002
2005-06-01,9.888622283935547
2005-06-02,12.048479080200195
2005-06-03,9.5897798538208
2005-06-04,7.711065769195557
2005-06-05,8.43241024017334
2005-06-06,12.074477195739746
2005-06-07,13.050827980041504
2005-06-08,14.226298332214355
2005-06-09,12.649694442749023
2005-06-10,10.467732429504395
2005-06-11,8.787091255187988
2005-06-12,10.153403282165527
2005-06-13,8.818596839904785
2005-06-14,9.163609504699707
2005-06-15,10.070240020751953
2005-06-16,9.049230575561523
2005-06-17,9.56186580657959
2005-06-18,6.3298845291137695
2005-06-19,2.4895131587982178
2005-06-20,2.387101888656616
2005-06-21,6.349379062652588
2005-06-22,5.907294750213623
2005-06-23,4.74387264251709
2005-06-24,5.3888068199157715
2005-06-25,6.056009292602539
2005-06-26,5.039156913757324
2005-06-27,4.158246994018555
2005-06-28,3.699923038482666
2005-06-29,6.910896301269531
2005-06-30,8.069039344787598
2005-07-01,10.422748565673828
2005-07-02,8.679224967956543
2005-07-03,9.299257278442383
2005-07-04,11.129704475402832
2005-07-05,9.735831260681152
2005-07-06,9.146040916442871
2005-07-07,11.331302642822266
2005-07-08,14.17894458770752
2005-07-09,11.259575843811035
2005-07-10,1.2266181707382202
2005-07-11,2.0378568172454834
2005-07-12,9.07166576385498
2005-07-13,10.674094200134277
2005-07-14,11.080137252807617
2005-07-15,10.715099334716797
2005-07-16,10.176448822021484
2005-07-17,7.805824279785156
2005-07-18,6.392894744873047
2005-07-19,4.449179172515869
2005-07-20,2.886080741882324
2005-07-21,4.224438667297363
